q1,q2,q3,q4,q5,q6,qw,qx,qy,qz,wx,wy,wz
3.774318682232446e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.8481214490645574e-19,1.0,1.2423610969777426e-09,2.267964405746407e-09,6.068100919546238e-12,-9.055668138171364e-13,-1.8310114668950686e-12,1.6909352735018883e-18
8.016537198833097e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.6413439100455167e-19,1.0,1.2423612016510165e-09,2.2679637064248264e-09,6.0681009196210946e-12,5.602347496434082e-13,-9.180466104030085e-13,6.05896898601149e-18
7.025500717253427e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.1286993967426703e-19,1.0,1.2423616049226798e-09,2.267964943317143e-09,6.068100914540346e-12,1.9217185919759975e-12,1.2330666770932783e-12,3.4464754311904174e-18
4.501119046842492e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.251762381182394e-19,1.0,1.2423606982083064e-09,2.2679648959873047e-09,6.068100904896917e-12,4.4005488358457447e-13,2.7613660718689704e-13,-4.566523897573981e-19
2.489357279100637e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.162135228693052e-19,1.0,1.242361363227156e-09,2.2679638457793937e-09,6.068100906111511e-12,5.601499563599027e-13,-9.180541946140456e-13,1.0829458544947709e-17
2.5659787979359743e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.9017685027513385e-19,1.0,1.2423613632313857e-09,2.26796424268589e-09,6.068100885765069e-12,3.548701354403456e-13,1.9136416068388813e-12,-9.08863640621799e-18
2.4564269534211597e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.9026496708057233e-19,1.0,1.242361197426298e-09,2.2679646738263986e-09,6.068100886494198e-12,1.9216847301737468e-12,1.2330277707151598e-12,1.2161726174497898e-17
-7.282383259207648e-20,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.2797898978412444e-19,1.0,1.2423613019196325e-09,2.267963974562876e-09,6.068100891197293e-12,-2.0538746098899146e-12,-6.862939031004286e-13,-4.7310110345642484e-18
3.275934512332451e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.1861839183744735e-19,1.0,1.2423610325744444e-09,2.267964157807742e-09,6.068100885313584e-12,4.400176356020982e-13,2.7615123437524774e-13,-2.9962875585874417e-18
4.544153371010061e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-5.904940803067364e-20,1.0,1.2423613077821243e-09,2.2679645644178477e-09,6.068100869010165e-12,4.4007830929039394e-13,2.7618562353343594e-13,-1.695244951604836e-18
4.385662811162858e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.156575160095631e-20,1.0,1.242361458697263e-09,2.2679634894956437e-09,6.068100872970232e-12,5.600641361200986e-13,-9.180848922806753e-13,8.754729267679451e-18
3.4102028929898906e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-4.607242695130945e-20,1.0,1.242361129140614e-09,2.2679642698813297e-09,6.068100873191894e-12,4.400300284666103e-13,2.7618962033632404e-13,-7.758415093371259e-19
2.378101561378061e-20,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-5.738027633345055e-20,1.0,1.2423608169576992e-09,2.267965271931095e-09,6.068100873460626e-12,4.400092950516253e-13,2.762129003253713e-13,6.1734607354259625e-18
-2.3597724149114142e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-5.548274217022903e-20,1.0,1.2423613016006888e-09,2.2679633923241696e-09,6.068100865660983e-12,-9.054213746009113e-13,-1.8310929295095004e-12,-1.287727247775133e-17
-3.237122758753998e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.0554646921950886e-19,1.0,1.2423609453387284e-09,2.2679640404837293e-09,6.068100853189565e-12,-6.649832468599176e-13,1.0218730797607073e-12,-4.1620217344438506e-18
-4.888362485585041e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.2319300207569867e-19,1.0,1.242360662078775e-09,2.267964445200145e-09,6.068100849134563e-12,4.4002549042999633e-13,2.761291131814807e-13,2.3744163230367593e-18
-2.2760449801136887e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.9996109887695996e-19,1.0,1.24236110429532e-09,2.267963384363403e-09,6.0681008409769415e-12,-9.05434711154995e-13,-1.8310630089989877e-12,-1.5391198387669175e-18
-5.707694526345541e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.4216587262368233e-19,1.0,1.2423610577940696e-09,2.267964196361197e-09,6.068100831181706e-12,-6.649533402271922e-13,1.0218726009770274e-12,-4.1099800301645444e-18
-4.483405643462678e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.558123556278415e-19,1.0,1.242360274125284e-09,2.2679643548928153e-09,6.06810083397622e-12,-9.054639516539065e-13,-1.831087614316771e-12,-7.537793618694715e-18
-6.617278232901336e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.7174432474083223e-19,1.0,1.2423612900729265e-09,2.267965239901149e-09,6.068100817133956e-12,5.75611810379251e-13,4.1622212904002826e-12,-8.82842788482146e-18
-6.529872584386335e-20,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.8804078407302845e-19,1.0,1.242361214443948e-09,2.267963711242161e-09,6.06810081436151e-12,5.602839602789736e-13,-9.180571436439557e-13,9.004529448220123e-18
1.8802951710058719e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.3783508675805093e-19,1.0,1.2423605164258852e-09,2.2679651421251306e-09,6.068100820238278e-12,4.4003284565753455e-13,2.761766446047211e-13,1.1193750474902856e-17
4.3022908228562196e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.279858253391238e-19,1.0,1.2423617557940457e-09,2.267963519498705e-09,6.068100810593224e-12,5.60214612973298e-13,-9.180592183732342e-13,1.6839963795979972e-18
1.9140045558307996e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.1804961661060386e-19,1.0,1.2423619786674085e-09,2.267963927035441e-09,6.068100806497178e-12,1.921691558045347e-12,1.2330167725683191e-12,8.14757605108758e-18
1.0598406210908508e-21,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.7792312155681634e-19,1.0,1.2423610719980337e-09,2.267963879711757e-09,6.0681007955422974e-12,-9.054530437126892e-13,-1.8310966279399536e-12,-9.168433686112905e-18
-1.5868550811478757e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.200153037148716e-19,1.0,1.2423602072731418e-09,2.2679642597550173e-09,6.068100796278155e-12,-9.055484118705039e-13,-1.831084727736909e-12,-6.080625898874186e-18
1.2362055999393295e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.2555784242078517e-19,1.0,1.2423611353131168e-09,2.267964811459372e-09,6.068100789380843e-12,1.921787300903433e-12,1.2330500168090123e-12,1.6068323442397684e-17
-3.0769250044080974e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.482271928161626e-19,1.0,1.2423615829951997e-09,2.2679635072787567e-09,6.068100783035689e-12,5.600938068304311e-13,-9.180350293890857e-13,6.114480137242769e-18
-7.095901570939854e-20,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-9.775957122640521e-20,1.0,1.2423612535398793e-09,2.2679642876645047e-09,6.0681007745004665e-12,4.400682478942325e-13,2.7618312553162614e-13,-8.348221075203205e-19
3.2331568490588425e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.533977672547902e-20,1.0,1.2423607612214055e-09,2.267964460312813e-09,6.068100768122855e-12,4.400247549072428e-13,2.761438930254929e-13,-1.2685029765145226e-18
9.016164498927161e-20,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.8143075274195296e-20,1.0,1.2423612032793065e-09,2.267963399486652e-09,6.068100764251734e-12,-9.055429578998957e-13,-1.8310482291549744e-12,6.376465303566679e-20
-1.9639205907194595e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.4181277825086105e-20,1.0,1.2423621403269306e-09,2.267964153270499e-09,6.068100757507306e-12,1.9217079199571725e-12,1.2330257376192427e-12,7.911653658354744e-18
-2.0407691353378055e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.1478975194090044e-19,1.0,1.2423611243101981e-09,2.267964101485096e-09,6.0681007475362575e-12,-9.054887651385068e-13,-1.83107554064138e-12,-1.2429713820949295e-17
-3.086670746922522e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-6.963577551603754e-20,1.0,1.242360030981247e-09,2.267964714327598e-09,6.068100737241817e-12,-3.97628733889509e-12,1.516221544701824e-12,-2.2383557126104213e-17
-3.855160190074567e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-7.27132893368558e-20,1.0,1.2423619293157264e-09,2.2679643668236375e-09,6.068100746642385e-12,1.921746583474005e-12,1.2330477061573426e-12,1.2786226625849574e-17
-4.4039603858106345e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-5.907295689825366e-20,1.0,1.2423607466126973e-09,2.267963264226567e-09,6.068100735424875e-12,-9.055490224931679e-13,-1.831066457629259e-12,-4.984280662056836e-18
-3.8372038759283796e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.984172879258413e-20,1.0,1.2423607105722389e-09,2.26796532149853e-09,6.068100728710296e-12,-8.610133001609617e-13,4.897512819452888e-12,-9.744361880137194e-18
-5.527619107095961e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,4.579523553992543e-20,1.0,1.2423611952268992e-09,2.2679634419598313e-09,6.068100730788165e-12,-9.055140782234681e-13,-1.8310520941188783e-12,-1.0157226067419673e-17
-2.685445535340067e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,2.985920065956754e-21,1.0,1.2423601019590173e-09,2.2679640547749767e-09,6.068100730761553e-12,-9.054394018472743e-13,-1.83111032531652e-12,-5.810009036621795e-18
-3.8027338456297924e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-4.405333489621774e-21,1.0,1.2423610657586654e-09,2.2679649407516327e-09,6.068100722155872e-12,4.400332758689563e-13,2.7618382635991116e-13,4.6191485009507705e-18
1.481306561787944e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.6488074982577153e-22,1.0,1.2423615137524227e-09,2.267963636473578e-09,6.068100714974587e-12,5.603817015385039e-13,-9.180520782514074e-13,8.997590554316236e-18
-6.969855061012516e-20,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.755629941020195e-20,1.0,1.2423617366234813e-09,2.2679640439933797e-09,6.068100707880939e-12,1.9217026047644417e-12,1.23302496740202e-12,9.049632258595538e-18
3.181141293026345e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.3989240680453486e-23,1.0,1.242360787465448e-09,2.267964815437278e-09,6.068100700740093e-12,4.3999730464295857e-13,2.761348377689495e-13,-2.174028630974401e-18
2.472965279462146e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-5.578296929257469e-20,1.0,1.2423614525205394e-09,2.267963765228347e-09,6.06810069642439e-12,5.601459040458616e-13,-9.180446466960363e-13,6.96449464047142e-18
8.350656580525541e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-6.929878249555774e-20,1.0,1.2423614527016412e-09,2.2679641621039107e-09,6.0681006775073585e-12,3.5489354726837567e-13,1.913664061099552e-12,-9.504970040452384e-18
3.9144205319364624e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.1638120387925367e-19,1.0,1.242360953288065e-09,2.2679634032701787e-09,6.068100675675314e-12,-9.054974665114617e-13,-1.8310567986889456e-12,-1.0309881733305622e-17
4.414716766817574e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.1161818390417815e-19,1.0,1.2423605917242902e-09,2.2679642925014988e-09,6.068100673128563e-12,-2.8736141500265036e-12,4.103540499023623e-13,-1.1156426789582303e-17
7.146301456091734e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.508275941256092e-19,1.0,1.2423614974750811e-09,2.2679640531787812e-09,6.068100657894974e-12,3.5489193744499024e-13,1.9136678150411544e-12,-1.0670704216308795e-17
4.490441877603221e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-2.7039587071258283e-19,1.0,1.2423610209188668e-09,2.2679632748630494e-09,6.0681006464646256e-12,-9.054695444023925e-13,-1.831078177421062e-12,-1.4108926145694825e-17
4.659964298109338e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-4.026308190272292e-19,1.0,1.2423606004082302e-09,2.267964941297573e-09,6.0681006413220946e-12,4.4002560145229896e-13,2.7619790537564286e-13,-2.357909319427933e-18
6.144857790140367e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-4.3305419424810743e-19,1.0,1.2423617754526152e-09,2.2679643369874806e-09,6.068100635229435e-12,1.9217379237344127e-12,1.2330512449932347e-12,1.1540695170098247e-17
1.2099468894491728e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.9767817398564618e-19,1.0,1.2423610667869441e-09,2.2679633460693927e-09,6.068100620071433e-12,-9.0553343773746e-13,-1.8310629812434124e-12,-1.2238894238591825e-17
5.0359435055051756e-20,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.304121413388932e-19,1.0,1.2423611778751977e-09,2.267965258942974e-09,6.068100607260523e-12,4.400603791885461e-13,2.7620678022094703e-13,-3.554868517851926e-18
1.4662600878518912e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.01749913231233e-19,1.0,1.2423616200554453e-09,2.267964198096795e-09,6.068100606269044e-12,1.921746888785337e-12,1.2330427101537338e-12,1.3389910395489527e-17
2.9235122157249686e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.8155795327161046e-19,1.0,1.242361135603894e-09,2.26796339785114e-09,6.068100586544976e-12,-9.054185296544112e-13,-1.831080231333656e-12,-8.262908031652978e-18
2.618197701263952e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-4.5460119413166406e-20,1.0,1.2423605510762075e-09,2.2679642765096317e-09,6.06810057887955e-12,-2.8735907243206845e-12,4.103557707480526e-13,-1.2145219170889071e-17
6.705386570152357e-20,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-8.671103308941054e-20,1.0,1.2423614567023966e-09,2.267964037220668e-09,6.068100568536145e-12,3.54833622980622e-13,1.913638165147505e-12,-1.1690721620183147e-17
2.409283606234757e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.149753553505369e-19,1.0,1.2423609802648306e-09,2.2679632589206556e-09,6.06810055594527e-12,-9.055469408249967e-13,-1.831033317471972e-12,-1.2093177466609767e-17
5.684939400737176e-20,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-7.624873980498259e-20,1.0,1.2423615890078902e-09,2.267963248923152e-09,6.068100555811676e-12,-9.054339339988779e-13,-1.8310742638848985e-12,-1.3362995051024788e-17
-2.4310680817571145e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-9.957081421299101e-20,1.0,1.2423613767320443e-09,2.267964055691581e-09,6.0681005442820884e-12,4.3997075643488226e-13,2.761479800340069e-13,-1.2095223783312755e-18
-4.634721072385616e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,2.3402070235025512e-20,1.0,1.2423609187987458e-09,2.2679633876731857e-09,6.06810053351624e-12,-9.054634242979697e-13,-1.83109630875083e-12,-5.09183351756737e-18
-6.799481946389906e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.6744194358632168e-20,1.0,1.2423606877417914e-09,2.2679637914940295e-09,6.0681005210268894e-12,-9.055362826839602e-13,-1.8310722030334073e-12,-4.668560989429029e-18
-5.898707629956226e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.569487900041766e-20,1.0,1.2423609187032395e-09,2.267964220923083e-09,6.068100511216671e-12,-9.055085687417081e-13,-1.831113170263017e-12,-5.92797023298819e-18
-6.829499332702702e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-4.304299445049855e-20,1.0,1.2423615700535713e-09,2.2679633921894206e-09,6.068100510466134e-12,-9.054269951049738e-13,-1.8310960867062248e-12,-1.0233553900362623e-17
-6.978799964159222e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-7.964058654158628e-20,1.0,1.242361800987604e-09,2.267963821632248e-09,6.068100506472448e-12,1.921731984041231e-12,1.233024696785161e-12,1.148171457191505e-17
-3.8600256693834283e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-7.045664818479289e-20,1.0,1.2423607344341862e-09,2.2679645666710803e-09,6.0681004950835004e-12,4.4005092841504803e-13,2.761578402022442e-13,6.292845062041438e-19
-2.3430942366656853e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-3.580473673954597e-20,1.0,1.2423611685987073e-09,2.2679634839212624e-09,6.0681004883934446e-12,-9.054577621605441e-13,-1.8310776500651237e-12,-1.941575685193483e-18
-4.457426088315463e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.0018414705042665e-19,1.0,1.2423616666293073e-09,2.267963901138519e-09,6.06810047729197e-12,4.400893837650631e-13,2.761523584760597e-13,-1.9103506626259e-18
