Zaman_s,Roll_Derece,Pitch_Derece,Yaw_Derece
109.0,94.38271475148761,-0.049631808933390656,89.22893340580752
109.05,94.35694688979878,-0.05380216584076669,89.3581327829978
109.1,94.34481610515117,-0.05806792811457455,89.49699131652285
109.15,94.35127908386853,-0.058546510689979,89.50038283592797
109.2,94.35120186826309,-0.048666800547295296,89.35147779369422
109.25,94.356648580011,-0.03796494759689932,89.23095952731825
109.3,94.36302724363595,-0.03272649083786662,89.18793867948706
109.35,94.38282103281414,-0.03565304116817695,89.25918947059867
109.4,94.39357306670695,-0.0450438712585637,89.45168799716862
109.45,94.38375196023618,-0.05408095512676025,89.65436966220958
109.5,94.36938408492729,-0.05812860050881003,89.80142851942371
109.55,94.35811194171214,-0.05628111066751754,89.87812883852405
109.6,94.35164734730479,-0.05022878252466875,89.89604602201722
109.65,94.34915290910513,-0.04230734363822139,89.87423405283211
109.7,94.34924074120742,-0.03443275577988672,89.83034908629925
109.75,94.35073200072593,-0.027772493761474174,89.77759529751893
109.8,94.35296702821176,-0.022772241373797804,89.72325472279722
109.85,94.35396280619845,-0.0179579516070221,89.6437333782223
109.9,94.34702280304974,-0.010504971016598934,89.50778532707204
109.95,94.34432433661138,-0.005404428915949757,89.39495771963549
110.0,94.34690864612402,-0.0033695305572127195,89.28901937399797
110.05,94.3466816325002,-0.0030791769840223457,89.19630959483327
110.1,94.35600952513128,-0.006221785330852344,89.15665667885924
110.15,94.37023707326644,-0.012213773871232165,89.15982561657269
110.2,94.37898695805407,-0.01856143791414478,89.18550523920376
110.25,94.3817878502416,-0.02378538679199244,89.22011343743286
110.3,94.38124227353234,-0.027279945486594244,89.25441227957577
110.35,94.38169922611165,-0.029176399076449484,89.28349496170894
110.4,94.41003698670406,-0.03299856540619948,89.32608095223264
110.45,94.41145564179803,-0.03231069955884873,89.3249388874559
110.5,94.39322390356254,-0.02742019927103261,89.30768185228864
110.55,94.3778021877065,-0.02213995213420105,89.29831703241767
110.6,94.37065288907881,-0.01810017709301995,89.29984354365875
110.65,94.37010869361782,-0.015472422831209089,89.30833373330803
110.7,94.37323373888005,-0.013912977064386352,89.31934048157308
110.75,94.3777213639127,-0.01302769841725552,89.32976334897604
110.8,94.38218383346737,-0.012528936891849276,89.33800527470576
110.85,94.38411485514327,-0.012011904851491256,89.34086968590768
110.9,94.37849446012726,-0.010354519932754392,89.32446435490333
110.95,94.37178046275957,-0.0077417273327144796,89.28670232466261
111.0,94.37284453217394,-0.005566996308676169,89.24053989856525
111.05,94.37712516606761,-0.004626074097739426,89.20143716587803
111.1,94.38194799386947,-0.005081510098944026,89.17182972396978
111.15,94.39492861608528,-0.008223118129549241,89.16966663809077
111.2,94.40505996831871,-0.01281732782407032,89.18892781336399
111.25,94.40779847665114,-0.01729710174429677,89.21835115110413
111.3,94.405215655791,-0.02075725882027082,89.24995581477904
111.35,94.40034203831934,-0.022933631911532398,89.27998219906006
111.4,94.40234588057812,-0.025131247603567903,89.32465916379194
